canonical_reported_name,province_reported,city_reported,trial_count,active_trial_count,name_variants,resolution_status,candidate_count,first_trial_id,source_url,review_reason,candidates_json
Harrison International Peace Hospital,Hebei,Hengshui,16,4,Harrison International Peace Hospital,unmatched,0,NCT02121717,https://clinicaltrials.gov/study/NCT02121717,,[]
Hematology Hospital of Chinese Academy of Medical Sciences,Tianjin Municipality,Tianjin,16,10,Hematology Hospital of Chinese Academy of Medical Sciences,unmatched,0,NCT03757000,https://clinicaltrials.gov/study/NCT03757000,,[]
Huizhou Municipal Central Hospital,,Huizhou,16,1,Huizhou Municipal Central Hospital,unmatched,0,NCT04384484,https://clinicaltrials.gov/study/NCT04384484,,[]
Liuzhou People's Hospital,,Liuzhou,16,7,Liuzhou People's Hospital | Liuzhou people's Hospital | LIUZHOU People's Hospital,unmatched,0,NCT04892173,https://clinicaltrials.gov/study/NCT04892173,,[]
Nantong Tumor Hospital,,Nantong,16,4,Nantong Tumor Hospital | Nan Tong Tumor Hospital,unmatched,0,NCT03635489,https://clinicaltrials.gov/study/NCT03635489,,[]
Oncology Department of The First Affiliated Hospital of Zhengzhou University,Henan,Zhengzhou,16,13,Oncology Department of The First Affiliated Hospital of Zhengzhou University,unmatched,0,NCT01501136,https://clinicaltrials.gov/study/NCT01501136,,[]
Peking University Shougang Hospital,,Beijing,16,4,Peking University Shougang Hospital | Peking university shougang hospital,unmatched,0,NCT03359018,https://clinicaltrials.gov/study/NCT03359018,,[]
Peking University Sixth Hospital,,Beijing,16,3,Peking University Sixth Hospital,unmatched,0,NCT03230097,https://clinicaltrials.gov/study/NCT03230097,,[]
People's Hospital of Hunan Province,Hunan,Changsha,16,10,People's Hospital of Hunan Province | People's Hospital Of Hunan Province,unmatched,0,NCT01541202,https://clinicaltrials.gov/study/NCT01541202,,[]
Quanzhou First Hospital,Fujian,Quanzhou,16,5,Quanzhou First Hospital | QUANZHOU First Hospital,unmatched,0,NCT01735656,https://clinicaltrials.gov/study/NCT01735656,,[]
Second Hospital of Hebei Medical University,Hebei,Shijiazhuang,16,5,Second Hospital of Hebei Medical University | Second hospital of hebei medical university | Second hospital of Hebei Medical University,unmatched,0,NCT03303066,https://clinicaltrials.gov/study/NCT03303066,,[]
Shandong Cancer Hospital & Institute,Shandong,Jinan,16,10,Shandong Cancer Hospital & Institute | Shandong Cancer Hospital&Institute | Shandong Cancer hospital & institute | Shandong Cancer hospital &Institute,unmatched,0,NCT04704934,https://clinicaltrials.gov/study/NCT04704934,,[]
Shanghai Cancer Center,Shanghai Municipality,Shanghai,16,11,Shanghai Cancer Center,unmatched,0,NCT01310478,https://clinicaltrials.gov/study/NCT01310478,,[]
Shenzhen Third People's Hospital,Guangdong,Shenzhen,16,7,Shenzhen Third People's Hospital | Shenzhen Third People 's Hospital,unmatched,0,NCT03575299,https://clinicaltrials.gov/study/NCT03575299,,[]
Sichuan University West China Hospital,Sichuan,Chengdu,16,8,"Sichuan University West China Hospital | Sichuan University - West China Hospital | Sichuan University, West China Hospital",unmatched,0,NCT01531829,https://clinicaltrials.gov/study/NCT01531829,,[]
TEDA International Cardiovascular Hospital,,Tianjin,16,7,TEDA International Cardiovascular Hospital | Teda International Cardiovascular Hospital,unmatched,0,NCT01285999,https://clinicaltrials.gov/study/NCT01285999,,[]
Tangshan Gongren Hospital,Hebei,Tangshan,16,1,Tangshan Gongren Hospital | TangShan GongRen Hospital | Tangshan GongRen Hospital | Tangshan gongren hospital,unmatched,0,NCT01471522,https://clinicaltrials.gov/study/NCT01471522,,[]
The Affiliated Hospital of Nanjing University Medical School,Jiangsu,Nanjing,16,5,The Affiliated Hospital of Nanjing University Medical School | the Affiliated Hospital of Nanjing University Medical School,unmatched,0,NCT02489214,https://clinicaltrials.gov/study/NCT02489214,,[]
The First Affiliated Hospital of Medical School of Zhejiang University,Zhejiang,Hangzhou,16,5,The First Affiliated Hospital of Medical School of Zhejiang University,unmatched,0,NCT01364376,https://clinicaltrials.gov/study/NCT01364376,,[]
The First Affiliated Hospital of Nanyang Medical College,,Nanyang,16,5,The First Affiliated Hospital of Nanyang Medical College | The First affiliated Hospital of Nanyang Medical College,unmatched,0,NCT04998032,https://clinicaltrials.gov/study/NCT04998032,,[]
The First Affiliated Hospital of Wenzhou Medical College,Zhejiang,Wenzhou,16,6,The First Affiliated Hospital of Wenzhou Medical College | The First Affiliated Hospital Of WenZhou Medical College | The First affiliated Hospital of Wenzhou Medical College | the First Affiliated Hospital of Wenzhou Medical College,unmatched,0,NCT00565396,https://clinicaltrials.gov/study/NCT00565396,,[]
The First Affiliated Hospital of Xinxiang Medical University,,Xinxiang,16,9,The First Affiliated Hospital of Xinxiang Medical University,unmatched,0,NCT03500380,https://clinicaltrials.gov/study/NCT03500380,,[]
The First Affiliated Hospital of Zhejiang University,,Hangzhou,16,4,The First Affiliated Hospital of Zhejiang University | The first affiliated Hospital of Zhejiang University | The first affiliated hospital of Zhejiang university,unmatched,0,NCT01976208,https://clinicaltrials.gov/study/NCT01976208,,[]
The Second Affiliated Hospital of Harbin Medical University,,Harbin,16,5,The Second Affiliated Hospital of Harbin Medical University | The second affiliated hospital of Harbin medical university,unmatched,0,NCT01918098,https://clinicaltrials.gov/study/NCT01918098,,[]
The Second Affiliated Hospital of Wenzhou Medical University,,Wenzhou,16,8,The Second Affiliated Hospital of Wenzhou Medical University | The second Affiliated Hospital of Wenzhou Medical University | The second affiliated hospital of Wenzhou Medical University,unmatched,0,NCT03709056,https://clinicaltrials.gov/study/NCT03709056,,[]
The Second Affiliated Hospital of Zhengzhou University,,Zhengzhou,16,2,The Second Affiliated Hospital of Zhengzhou University | The Second Affiliated Hospital of ZhengzhouUniversity,unmatched,0,NCT03519945,https://clinicaltrials.gov/study/NCT03519945,,[]
The Sixth Affiliated Hospital Sun Yat sen University,,Guangzhou,16,10,"The Sixth Affiliated Hospital Sun Yat sen University | The Sixth Affiliated Hospital, Sun Yat-sen University | The Sixth Affiliated Hospital, Sun Yat-Sen University | The sixth Affiliated Hospital, Sun Yat-sen University | The Sixth Affiliated Hospital,Sun Yat-Sen University | The Sixth Affiliated Hospital,Sun Yat-sen University | The Sixth Affiliated Hospital，Sun Yat-sen University",unmatched,0,NCT04033445,https://clinicaltrials.gov/study/NCT04033445,,[]
Wenzhou People's Hospital,Zhejiang,Wenzhou,16,5,Wenzhou People's Hospital,unmatched,0,NCT02455141,https://clinicaltrials.gov/study/NCT02455141,,[]
Wuxi No.2 People's Hospital,Jiangsu,Wuxi,16,3,Wuxi No.2 People's Hospital | Wuxi No. 2 People's Hospital,unmatched,0,NCT00829660,https://clinicaltrials.gov/study/NCT00829660,,[]
Yancheng First People's Hospital,Jiangsu,Yancheng,16,7,Yancheng First People's Hospital | YanCheng First People's Hospital | Yancheng First Peoples Hospital,unmatched,0,NCT01885078,https://clinicaltrials.gov/study/NCT01885078,,[]
"the Affiliated Hospital of Yangzhou University, Yangzhou University",Jiangsu,Yangzhou,16,5,"the Affiliated Hospital of Yangzhou University, Yangzhou University | The Affiliated Hospital of Yangzhou University, Yangzhou University",unmatched,0,NCT03126422,https://clinicaltrials.gov/study/NCT03126422,,[]
307 Hospital of PLA,,Beijing,15,2,307 Hospital of PLA | 307 Hospital of Pla,unmatched,0,NCT00793871,https://clinicaltrials.gov/study/NCT00793871,,[]
Beijing Children's Hospital,Beijing Municipality,Beijing,15,6,Beijing Children's Hospital | Beijing children's hospital,unmatched,0,NCT00221247,https://clinicaltrials.gov/study/NCT00221247,,[]
Cancer Hospital of Guangxi Medical University,Guangxi,Nanning,15,7,Cancer Hospital of Guangxi Medical University,unmatched,0,NCT02116231,https://clinicaltrials.gov/study/NCT02116231,,[]
Cardiovascular Institute and Fu Wai Hospital,,Beijing,15,3,Cardiovascular Institute and Fu Wai Hospital | Cardiovascular Institute and Fuwai Hospital,unmatched,0,NCT01064167,https://clinicaltrials.gov/study/NCT01064167,,[]
Changzhou First People's Hospital,Jiangsu,Changzhou,15,8,Changzhou First People's Hospital | ChangZhou First People's Hospital,unmatched,0,NCT01670812,https://clinicaltrials.gov/study/NCT01670812,,[]
Chenzhou No.1 People's Hospital,Hu'nan,Chenzhou,15,2,Chenzhou No.1 People's Hospital | Chenzhou NO.1 People's Hospital | Chenzhou No. 1 People's Hospital | Chenzhou No1 Peoples Hospital,unmatched,0,NCT02388724,https://clinicaltrials.gov/study/NCT02388724,,[]
Chongqing Three Gorges Central Hospital,Chongqing Municipality,Chongqing,15,2,Chongqing Three Gorges Central Hospital,unmatched,0,NCT01677208,https://clinicaltrials.gov/study/NCT01677208,,[]
"Department of Urology, Minimally Invasive Surgery Center, The First Affiliated Hospital of Guangzhou Medical University",Guangdong,Guangzhou,15,9,"Department of Urology, Minimally Invasive Surgery Center, The First Affiliated Hospital of Guangzhou Medical University | Department of Urology, Minimally invasive Surgery Center, The First Affiliated Hospital of Guangzhou Medical University",unmatched,0,NCT02266381,https://clinicaltrials.gov/study/NCT02266381,,[]
First Affiliated Hospital of Guangzhou Medical University,,Guangzhou,15,3,First Affiliated Hospital of Guangzhou Medical University,unmatched,0,NCT02205112,https://clinicaltrials.gov/study/NCT02205112,,[]
First Affiliated Hospital of Soochow University,Jiangsu,Suzhou,15,6,First Affiliated Hospital of Soochow University,unmatched,0,NCT01233102,https://clinicaltrials.gov/study/NCT01233102,,[]
First Hospital of Jilin University,,Changchun,15,4,First Hospital of Jilin University | First hospital of Jilin University,unmatched,0,NCT00805194,https://clinicaltrials.gov/study/NCT00805194,,[]
Fujian Provincial Cancer Hospital,,Fuzhou,15,6,Fujian Provincial Cancer Hospital,unmatched,0,NCT03037385,https://clinicaltrials.gov/study/NCT03037385,,[]
Handan First Hospital,Hebei,Handan,15,4,Handan First Hospital | Handan first hospital,unmatched,0,NCT02534545,https://clinicaltrials.gov/study/NCT02534545,,[]
Henan Cancer Hospital,,Henan,15,5,Henan Cancer Hospital | He'nan Cancer Hospital,unmatched,0,NCT02753127,https://clinicaltrials.gov/study/NCT02753127,,[]
Inner Mongolia Autonomous Region People's Hospital,Inner Mongolia,Hohhot,15,5,Inner Mongolia Autonomous Region People's Hospital | Inner Mongolia autonomous region people's hospital | Inner Mongolia Autonomous Region Peoples Hospital,unmatched,0,NCT01975376,https://clinicaltrials.gov/study/NCT01975376,,[]
Lishui Central Hospital,,Lishui,15,5,Lishui Central Hospital | Lishui central Hospital,unmatched,0,NCT04543617,https://clinicaltrials.gov/study/NCT04543617,,[]
Nanchong Central Hospital,Sichuan,Nanchong,15,7,Nanchong Central Hospital,unmatched,0,NCT03084237,https://clinicaltrials.gov/study/NCT03084237,,[]
Nanjing Maternal and Child Health Care Hospital,Jiangsu,Nanjing,15,0,Nanjing Maternal and Child Health Care Hospital,unmatched,0,NCT00638599,https://clinicaltrials.gov/study/NCT00638599,,[]
Obstetrics and Gynecology Hospital of Fudan University,Shanghai Municipality,Shanghai,15,7,Obstetrics and Gynecology Hospital of Fudan University,unmatched,0,NCT02031523,https://clinicaltrials.gov/study/NCT02031523,,[]
Qilu Hospital of Shandong University,Shangdong,Jinan,15,7,Qilu Hospital of Shandong University | QiLU Hospital of ShanDong University | Qilu Hospital Of Shandong University | Qilu hospital of Shandong University,unmatched,0,NCT00781378,https://clinicaltrials.gov/study/NCT00781378,,[]
Qinghai Provincial People's Hospital,Qinghai,Xining,15,1,Qinghai Provincial People's Hospital | Qinghai Provincial People'S Hospital,unmatched,0,NCT00664846,https://clinicaltrials.gov/study/NCT00664846,,[]
Second Affiliated Hospital of Anhui Medical University,Anhui,Hefei,15,3,Second Affiliated Hospital of Anhui Medical University | Second Affiliated hospital of Anhui Medical University,unmatched,0,NCT01176916,https://clinicaltrials.gov/study/NCT01176916,,[]
Shanghai 10th People's Hospital,Shanghai Municipality,Shanghai,15,10,Shanghai 10th People's Hospital | Shanghai 10th people's hospital,unmatched,0,NCT02728414,https://clinicaltrials.gov/study/NCT02728414,,[]
Shanghai First Maternity and Infant Hospital,Shanghai Municipality,Shanghai,15,7,Shanghai First Maternity and Infant Hospital | Shanghai first maternity and infant hospital,unmatched,0,NCT02317406,https://clinicaltrials.gov/study/NCT02317406,,[]
Shanxi Province Cancer Hospital,Shanxi,Taiyuan,15,8,Shanxi Province Cancer Hospital | Shanxi province cancer hospital,unmatched,0,NCT02319187,https://clinicaltrials.gov/study/NCT02319187,,[]
Shanxi Provincial People's Hospital,Shanxi,Xian,15,4,Shanxi Provincial People's Hospital | Shan Xi Provincial People's Hospital,unmatched,0,NCT01131637,https://clinicaltrials.gov/study/NCT01131637,,[]
Shenzhen Children's Hospital,,Shenzhen,15,7,Shenzhen Children's Hospital | Shenzhen children's hospital | Shenzhen Childrens Hospital,unmatched,0,NCT03179631,https://clinicaltrials.gov/study/NCT03179631,,[]
Shenzhen Hospital of Southern Medical University,Guangdong,Shenzhen,15,7,Shenzhen Hospital of Southern Medical University,unmatched,0,NCT03703635,https://clinicaltrials.gov/study/NCT03703635,,[]
Shijiazhuang People's Hospital,Hebei,Shijiazhuang,15,8,Shijiazhuang People's Hospital | Shi Jiazhuang People's Hospital,unmatched,0,NCT03261375,https://clinicaltrials.gov/study/NCT03261375,,[]
Sichuan Academy of Medical Sciences · Sichuan Provincial People's Hospital,Sichuan,Chengdu,15,4,"Sichuan Academy of Medical Sciences · Sichuan Provincial People's Hospital | Sichuan Academy of Medical Sciences - Sichuan Provincial People's Hospital | Sichuan Academy of Medical Sciences, Sichuan Provincial People's Hospital | Sichuan Academy of Medical Sciences Sichuan Provincial People's Hospital | Sichuan Academy of Medical Sciences sichuan Provincial People's Hospital | Sichuan Academy of Medical Sciences-Sichuan Provincial People's Hospital | Sichuan Academy of Medical Sciences.Sichuan Provincial People's Hospital | Sichuan Academy of Medical Sciences·Sichuan Provincial People's Hospital",unmatched,0,NCT00995098,https://clinicaltrials.gov/study/NCT00995098,,[]
Sichuan Cancer Hospital and Research Institute,Sichuan,Chengdu,15,6,Sichuan Cancer Hospital and Research Institute,unmatched,0,NCT04177797,https://clinicaltrials.gov/study/NCT04177797,,[]
Teda International Cardiovascular Hospital,Tianjin Municipality,Tianjin,15,5,Teda International Cardiovascular Hospital | TEDA International Cardiovascular Hospital,unmatched,0,NCT00926562,https://clinicaltrials.gov/study/NCT00926562,,[]
The Affiliated Cancer Hospital of Guizhou Medical University,Guizhou,Guiyang,15,7,The Affiliated Cancer Hospital of Guizhou Medical University | the Affiliated Cancer Hospital of Guizhou Medical University,unmatched,0,NCT03581786,https://clinicaltrials.gov/study/NCT03581786,,[]
The Affiliated Hospital of Hangzhou Normal University,,Hangzhou,15,4,The Affiliated Hospital of Hangzhou Normal University,unmatched,0,NCT02239120,https://clinicaltrials.gov/study/NCT02239120,,[]
The First Affiliated Hospital of Bengbu Medical University,,Bengbu,15,10,The First Affiliated Hospital of Bengbu Medical University,unmatched,0,NCT04930432,https://clinicaltrials.gov/study/NCT04930432,,[]
"The First Affiliated Hospital of College of Medicine, Zhejiang University",,Hangzhou,15,0,"The First Affiliated Hospital of College of Medicine, Zhejiang University | The First Affiliated Hospital of College of Medicine Zhejiang University",unmatched,0,NCT01287741,https://clinicaltrials.gov/study/NCT01287741,,[]
The First Affiliated Hospital of Henan University of Traditional Chinese Medicine,Henan,Zhengzhou,15,4,The First Affiliated Hospital of Henan University of Traditional Chinese Medicine | The First Affiliated Hospital of Henan University of traditional Chinese Medicine,unmatched,0,NCT01836016,https://clinicaltrials.gov/study/NCT01836016,,[]
