hospital_id,official_name,filing_number,alias,normalized_alias,kind,evidence_status,source_url,accessed_at,valid_from,valid_to
cnha-cfdi-b2dfbf08c0a803331442b289b0ae11f1,临汾市第二人民医院（临汾市职业病防治院）,药临床机构备字2025000256,临汾市第二人民医院（临汾市职业病防治院）,临汾市第二人民医院临汾市职业病防治院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,,
cnha-cfdi-b2e6cd71c0a80333006660055d5a8309,厦门市仙岳医院,药临床机构备字2020000037,厦门市仙岳医院,厦门市仙岳医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,,
cnha-cfdi-b3043886c0a803330b7e8bf45b7d097e,开封市人民医院,药临床机构备字2022000195,开封市人民医院,开封市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,,
cnha-cfdi-b315f94bc0a803331b06ef5f2a069d37,苏州大学附属儿童医院,药临床机构备字2020000880,苏州大学附属儿童医院,苏州大学附属儿童医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=9&pageSize=100,2026-09-05,,
cnha-cfdi-b3f0e53dc0a8033329cb5de80259fd87,广州中医药大学第一附属医院,药临床机构备字2020000012,广州中医药大学第一附属医院,广州中医药大学第一附属医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,,
cnha-cfdi-b409a9e9c0a803333b97a6234872adf7,浙江大学医学院附属第一医院,药临床机构备字2020000348,浙江大学医学院附属第一医院,浙江大学医学院附属第一医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,,
cnha-cfdi-b409a9e9c0a803333b97a6234872adf7,浙江大学医学院附属第一医院,药临床机构备字2020000348,"The First Affiliated Hospital, Zhejiang University School of Medicine",thefirstaffiliatedhospitalzhejianguniversityschoolofmedicine,english_name,official_source_reviewed,https://person.zju.edu.cn/en/renhaoli,2026-09-05,,
cnha-cfdi-b409a9e9c0a803333b97a6234872adf7,浙江大学医学院附属第一医院,药临床机构备字2020000348,"First Affiliated Hospital, Zhejiang University School of Medicine",firstaffiliatedhospitalzhejianguniversityschoolofmedicine,english_name,official_source_reviewed,https://mse.zju.edu.cn/enmse/35303/list.htm,2026-09-05,,
cnha-cfdi-b40a7ba9c0a803334cd3feda2b166077,石家庄市第五医院,药临床机构备字2021000004,石家庄市第五医院,石家庄市第五医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=10&pageSize=100,2026-09-05,,
cnha-cfdi-b41a6cffc0a803331742cab7e8bb1dfa,广元市中心医院,药临床机构备字2020000532,广元市中心医院,广元市中心医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,,
cnha-cfdi-b45b220cc0a803337480611370b57181,兰州大学第一医院,药临床机构备字2020000099,兰州大学第一医院,兰州大学第一医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,,
cnha-cfdi-b463d2bec0a803336b5465344a9bd2eb,北京中医药大学东直门医院,药临床机构备字2020000276,北京中医药大学东直门医院,北京中医药大学东直门医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,2026-09-05,,
cnha-cfdi-b4770ef7c0a803336d6b4797b9feaedd,中国人民解放军联勤保障部队第九八三医院（原中国人民解放军第二五四医院）,药临床机构备字2020000308,中国人民解放军联勤保障部队第九八三医院（原中国人民解放军第二五四医院）,中国人民解放军联勤保障部队第九八三医院原中国人民解放军第二五四医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,2026-09-05,,
cnha-cfdi-b4770ef7c0a803336d6b4797b9feaedd,中国人民解放军联勤保障部队第九八三医院（原中国人民解放军第二五四医院）,药临床机构备字2020000308,中国人民解放军联勤保障部队第九八三医院,中国人民解放军联勤保障部队第九八三医院,official_variant,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,2026-09-05,,
cnha-cfdi-b49e3821c0a80333748ef73e34f0c177,山西医科大学第一医院,药临床机构备字2020000033,山西医科大学第一医院,山西医科大学第一医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,,
cnha-cfdi-b4bd52dec0a803335d4f6537390bc5c7,咸阳市中心医院,药临床机构备字2021000077,咸阳市中心医院,咸阳市中心医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=11&pageSize=100,2026-09-05,,
cnha-cfdi-b4cf403cc0a80333277e2b0a6a62ae18,重庆市沙坪坝区人民医院,药临床机构备字2024000194,重庆市沙坪坝区人民医院,重庆市沙坪坝区人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,,
cnha-cfdi-b4dde559c0a8033361f23673fe528d16,日照市中医医院,药临床机构备字2020000946,日照市中医医院,日照市中医医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=10&pageSize=100,2026-09-05,,
cnha-cfdi-b5069edcc0a803335d3f0f0e3a4c2e87,长安医院,药临床机构备字2026000081,长安医院,长安医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,,
cnha-cfdi-b51a5d83c0a8033320af88f899dc8978,玛丽医院,药临床机构备字2022000045,玛丽医院,玛丽医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,,
cnha-cfdi-b550ec4fc0a803334235907d6e31948c,天津市眼科医院,药临床机构备字2019000072,天津市眼科医院,天津市眼科医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,,
cnha-cfdi-b583a928c0a803331844fb07940cd48e,中山市小榄人民医院,药临床机构备字2022000076,中山市小榄人民医院,中山市小榄人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,,
cnha-cfdi-b5842d08c0a8033314add2f61508721d,甘肃省武威肿瘤医院,药临床机构备字2020000042,甘肃省武威肿瘤医院,甘肃省武威肿瘤医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,,
cnha-cfdi-b5b6a2a3c0a8033320d7dfb2aeb8b3eb,佛山市中医院,药临床机构备字2020000788,佛山市中医院,佛山市中医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,,
cnha-cfdi-b5cd6543c0a803330d96755e77d8daa5,苏州大学附属第一医院,药临床机构备字2020000866,苏州大学附属第一医院,苏州大学附属第一医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=9&pageSize=100,2026-09-05,,
cnha-cfdi-b5cd6543c0a803330d96755e77d8daa5,苏州大学附属第一医院,药临床机构备字2020000866,The First Affiliated Hospital of Soochow University,thefirstaffiliatedhospitalofsoochowuniversity,english_name,official_source_reviewed,https://eng.suda.edu.cn/eng/Research/AffiliatedHospitals/201712/befa099f-4704-4eda-b4f1-7445e1fbe20f.html,2026-09-05,,
