hospital_id,official_name,candidate_alias,source_url,status,reason
cnha-cfdi-ba79120bc0a80333310eb36509b47b8c,江西省胸科医院(江西省第三人民医院）,Jiangxi Provincial Pulmonary Hospital,https://ror.org/02895kk89,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ba79120bc0a80333310eb36509b47b8c,江西省胸科医院(江西省第三人民医院）,Jiangxi Provincial Third People's Hospital,https://ror.org/02895kk89,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ba92bd23c0a803335b6367b1bc020994,亳州市人民医院,Bozhou People's Hospital,https://ror.org/025qsj431,review_required,Reference-only name; not approved for resolution
cnha-cfdi-bb1cc0b4c0a8033314481f126e4cca9a,宁波市奉化区人民医院（宁波市奉化区人民医院医共体总院）,宁波市奉化区人民医院医共体总院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-bb202fccc0a80333644292ae5ad9b2a7,大连市第七人民医院,Dalian Mental Health Center,https://ror.org/05thfh396,review_required,Reference-only name; not approved for resolution
cnha-cfdi-bb202fccc0a80333644292ae5ad9b2a7,大连市第七人民医院,Seventh People's Hospital of Dalian,https://ror.org/05thfh396,review_required,Reference-only name; not approved for resolution
cnha-cfdi-bb227303c0a80333649177bf19b9e15c,启东市人民医院（启东肝癌防治研究所）,启东肝癌防治研究所,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-be58dd73c0a803333d3a61f48bdbad55,黄石市中心医院,Huangshi Central Hospital,https://ror.org/05ncqj764,review_required,Reference-only name; not approved for resolution
cnha-cfdi-be58dd73c0a803333d3a61f48bdbad55,黄石市中心医院,Pu Ai Hospital,https://ror.org/05ncqj764,review_required,Reference-only name; not approved for resolution
cnha-cfdi-bfa4823dc0a80333039f7cb1ae92ffdd,天津市口腔医院,Nankai University Stomatological Hospital,https://ror.org/047rxfg53,review_required,Reference-only name; not approved for resolution
cnha-cfdi-bfa4823dc0a80333039f7cb1ae92ffdd,天津市口腔医院,Tianjin Stomatological Hospital,https://ror.org/047rxfg53,review_required,Reference-only name; not approved for resolution
cnha-cfdi-c5606ae5c0a80333747962d788fb303b,淮安市第二人民医院,Huai'an Mercy Hospital,https://ror.org/02sqxcg48,review_required,Reference-only name; not approved for resolution
cnha-cfdi-c5606ae5c0a80333747962d788fb303b,淮安市第二人民医院,Second People’s Hospital of Huai’an,https://ror.org/02sqxcg48,review_required,Reference-only name; not approved for resolution
cnha-cfdi-c59865fbc0a8033357f5ad827184fd2d,天津市天津医院,Tianjin Hospital,https://ror.org/04j9yn198,review_required,Reference-only name; not approved for resolution
cnha-cfdi-c59865fbc0a8033357f5ad827184fd2d,天津市天津医院,Tianjin Orthopaedic Hospital,https://ror.org/04j9yn198,review_required,Reference-only name; not approved for resolution
cnha-cfdi-c5cce4b1c0a803335033af7c44be0ffa,昆山市第一人民医院,First People's Hospital of Kunshan,https://ror.org/01kzsq416,review_required,Reference-only name; not approved for resolution
cnha-cfdi-c5cce4b1c0a803335033af7c44be0ffa,昆山市第一人民医院,Jiangsu University Affiliated Hospital of Kunshan,https://ror.org/01kzsq416,review_required,Reference-only name; not approved for resolution
cnha-cfdi-c67a9a6ac0a80333722fe5ca5230e903,天津医科大学朱宪彝纪念医院(天津医科大学代谢病医院、天津代谢病防治中心),天津代谢病防治中心,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-c96cb6cfc0a80333106c5822b7f9113e,新疆医科大学第一附属医院,First Affiliated Hospital of Xinjiang Medical University,https://ror.org/02qx1ae98,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ca7f6785c0a803337e2d0ee1130a6e8b,昆明市第一人民医院,Kunming First People's Hospital,https://ror.org/01hq7pd83,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ca7f6785c0a803337e2d0ee1130a6e8b,昆明市第一人民医院,The First Hospital of Kunming,https://ror.org/01hq7pd83,review_required,Reference-only name; not approved for resolution
cnha-cfdi-cabaa023c0a8033300c1560ebc08099a,兰州大学第二医院(第二临床医学院）,第二临床医学院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-cac245e9c0a80333661ce99773e9b741,首都医科大学附属北京佑安医院,Beijing YouAn Hospital,https://ror.org/04etaja30,review_required,Reference-only name; not approved for resolution
cnha-cfdi-cac245e9c0a80333661ce99773e9b741,首都医科大学附属北京佑安医院,Youan Hospital of Beijing,https://ror.org/04etaja30,review_required,Reference-only name; not approved for resolution
cnha-cfdi-cac245e9c0a80333661ce99773e9b741,首都医科大学附属北京佑安医院,北京佑安医院,https://ror.org/04etaja30,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ce825239c0a80333050e076a5993cb1e,深圳市儿童医院,Shenzhen Children's Hospital,https://ror.org/0409k5a27,review_required,Reference-only name; not approved for resolution
cnha-cfdi-cf62400cc0a8033342d992903809dafe,湖南省妇幼保健院,Hunan Provincial Maternal and Child Health Hospital,https://ror.org/05szwcv45,review_required,Reference-only name; not approved for resolution
cnha-cfdi-cf7fafe0c0a803337c221769696693dc,中山大学孙逸仙纪念医院,Second Affiliated Hospital of Sun Yat-sen,https://ror.org/01px77p81,review_required,Reference-only name; not approved for resolution
cnha-cfdi-cf7fafe0c0a803337c221769696693dc,中山大学孙逸仙纪念医院,Sun Yat-sen Memorial Hospital,https://ror.org/01px77p81,review_required,Reference-only name; not approved for resolution
cnha-cfdi-cfc87cfdc0a8033370f2b59ea8bf5206,华中科技大学同济医学院附属协和医院,Hankow Renji Hospital,https://ror.org/0371fqr87,review_required,Reference-only name; not approved for resolution
cnha-cfdi-cfc87cfdc0a8033370f2b59ea8bf5206,华中科技大学同济医学院附属协和医院,Union Hospital of Tongji Medical College of Huazhong University of Science and Technology,https://ror.org/0371fqr87,review_required,Reference-only name; not approved for resolution
cnha-cfdi-cfc87cfdc0a8033370f2b59ea8bf5206,华中科技大学同济医学院附属协和医院,Wuhan Union Hospital,https://ror.org/0371fqr87,review_required,Reference-only name; not approved for resolution
cnha-cfdi-cfc87cfdc0a8033370f2b59ea8bf5206,华中科技大学同济医学院附属协和医院,武汉协和医院,https://ror.org/0371fqr87,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d00dfa19c0a8033361c9f822dde08acc,西南医科大学附属中医医院,Affiliated Hospital of Southwest Medical University,https://ror.org/0014a0n68,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d096fe98c0a803333c5d67902f3d14b9,山东第一医科大学附属肿瘤医院（山东省肿瘤防治研究院、山东省肿瘤医院）,山东省肿瘤防治研究院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d096fe98c0a803333c5d67902f3d14b9,山东第一医科大学附属肿瘤医院（山东省肿瘤防治研究院、山东省肿瘤医院）,Shandong Cancer Hospital,https://ror.org/01413r497,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d096fe98c0a803333c5d67902f3d14b9,山东第一医科大学附属肿瘤医院（山东省肿瘤防治研究院、山东省肿瘤医院）,Shandong Tumor Hospital,https://ror.org/01413r497,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d164b26bc0a803335e5e81c86205b5be,上海市第六人民医院,Shanghai Sixth People's Hospital,https://ror.org/049zrh188,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d19c4e19c0a803335262224a25945248,随州市中心医院（湖北医药学院附属随州医院）,Suizhou Central Hospital,https://ror.org/00q3p9p08,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d19c4e19c0a803335262224a25945248,随州市中心医院（湖北医药学院附属随州医院）,Suizhou First People's Hospital,https://ror.org/00q3p9p08,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d19c4e19c0a803335262224a25945248,随州市中心医院（湖北医药学院附属随州医院）,Suizhou Red Cross Hospital,https://ror.org/00q3p9p08,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d1c01b8cc0a8033364f88bcba241cded,沧州市人民医院（沧州市人民医院互联网医院；沧州医学高等专科学校附属医院）,沧州市人民医院互联网医院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d35eebd7c0a8033371afaada8883b6d4,沈阳市第一人民医院,Shenyang Brain Hospital,https://ror.org/022aez802,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d35eebd7c0a8033371afaada8883b6d4,沈阳市第一人民医院,Shenyang First People's Hospital,https://ror.org/022aez802,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d3a7de8ac0a803332ae265949d8bca90,南宁市第二人民医院,The Second Nanning People's Hospital,https://ror.org/02qmhct90,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d482f73ec0a8033332700273742c74b6,上海交通大学医学院附属仁济医院,Renji Hospital,https://ror.org/03ypbx660,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d482f73ec0a8033332700273742c74b6,上海交通大学医学院附属仁济医院,Rénjì Yīyuàn,https://ror.org/03ypbx660,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d4996488c0a8033325a3e53943dbb474,大冶市人民医院,Daye People's Hospital,https://ror.org/05rc73571,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d4996488c0a8033325a3e53943dbb474,大冶市人民医院,Second Affiliated Hospital of Hubei Institute of Technology,https://ror.org/05rc73571,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d4996488c0a8033325a3e53943dbb474,大冶市人民医院,The Second Affiliated Hospital of Hubei Polytechnic College,https://ror.org/05rc73571,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d4b86629c0a803336e995356cd7958fa,杭州市萧山区第一人民医院,"The First People's Hospital of Xiaoshan District, Hangzhou",https://ror.org/05m7fas76,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d5145855c0a8033370794d513cd3ba26,广州开发区医院,Guangzhou Development Zone Hospital,https://ror.org/02bpgfv91,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d5c307d8c0a803337a16265be20f745b,襄阳市第一人民医院,Xiang Yang No.1 People's Hospital,https://ror.org/05q9ymz20,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d5c307d8c0a803337a16265be20f745b,襄阳市第一人民医院,Xiangyang First People's Hospital,https://ror.org/05q9ymz20,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d5c307d8c0a803337a16265be20f745b,襄阳市第一人民医院,Xiangyang First People's Hospital Affiliated to Hubei Medical College,https://ror.org/05q9ymz20,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d5d0a870c0a8033365bd187136c16c8c,烟台毓璜顶医院,Yantai Yuhuangding Hospital,https://ror.org/05vawe413,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d5d0a870c0a8033365bd187136c16c8c,烟台毓璜顶医院,Yuhuangding Hospital,https://ror.org/05vawe413,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d5d39237c0a80333089149662db7a5be,北京大学人民医院（北京大学第二临床医学院）,北京大学第二临床医学院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d5d39237c0a80333089149662db7a5be,北京大学人民医院（北京大学第二临床医学院）,PKUPH,https://ror.org/035adwg89,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d5d39237c0a80333089149662db7a5be,北京大学人民医院（北京大学第二临床医学院）,北京大学第二临床医学院,https://www.pkuph.cn/about,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d624272dc0a80333145e4fbaf6f26c0a,聊城市人民医院,Liaocheng People's Hospital,https://ror.org/052vn2478,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d67e6dfec0a80333728934bfcd7f4627,海口市人民医院,Haikou City People's Hospital,https://ror.org/00ha5jx35,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d69f82dcc0a803334d7d817d180f6075,达州市中心医院,Dazhou Central Hospital,https://ror.org/05qz7n275,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d6ef24aac0a8033338dc6eae29c3581b,瑞安市人民医院,Ruian People's Hospital,https://ror.org/011b9vp56,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d6ef24aac0a8033338dc6eae29c3581b,瑞安市人民医院,Third Affiliated Hospital of Wenzhou Medical University,https://ror.org/011b9vp56,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d707cae9c0a8033355a48dc114d9c7e4,航天中心医院,ASCH,https://ror.org/01yb3sb52,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d707cae9c0a8033355a48dc114d9c7e4,航天中心医院,Aerospace Center Hospital,https://ror.org/01yb3sb52,review_required,Reference-only name; not approved for resolution
cnha-cfdi-d989d0dfc0a8033306848527c4c2289a,南方医科大学深圳医院,Southern Medical University Shenzhen Hospital,https://ror.org/037c01n91,review_required,Reference-only name; not approved for resolution
cnha-cfdi-da01ecacc0a8033339460c91fae5a533,咸宁市中心医院(湖北科技学院附属第一医院),Xianning Central Hospital,https://ror.org/0138a8a04,review_required,Reference-only name; not approved for resolution
cnha-cfdi-da1d66e2c0a80333798ad8db23cb49b5,铜陵市人民医院,The People's Hospital Tongling,https://ror.org/01pbexw16,review_required,Reference-only name; not approved for resolution
cnha-cfdi-da258dd8c0a803336deabb9e583ced9d,温岭市第一人民医院,The First People's Hospital of Wenling,https://ror.org/04e3jvd14,review_required,Reference-only name; not approved for resolution
cnha-cfdi-da50e69ac0a8033314c4be56ac99fa22,中国医科大学附属盛京医院,Sheng Jing Hospital,https://ror.org/0202bj006,review_required,Reference-only name; not approved for resolution
cnha-cfdi-dac651f9c0a8033306f8c466867e4477,中国医学科学院阜外医院,Fu Wai Hospital,https://ror.org/0590dnz19,review_required,Reference-only name; not approved for resolution
cnha-cfdi-daf80563c0a803336eab36c33beddc96,上海中医药大学附属岳阳中西医结合医院,Yueyang Hospital,https://ror.org/03yd12021,review_required,Reference-only name; not approved for resolution
cnha-cfdi-db14c9dac0a803330de3e9f495fdb997,深圳市康宁医院,Shenzhen KangNing Hospital,https://ror.org/02skpkw64,review_required,Reference-only name; not approved for resolution
cnha-cfdi-db2f07fbc0a803330c55315b2f266279,太原市中心医院,Taiyuan Central Hospital,https://ror.org/040f10867,review_required,Reference-only name; not approved for resolution
cnha-cfdi-db373e4bc0a8033358aa9e0c82bd6c96,首都医科大学附属北京安贞医院南充医院 (南充市中心医院),Kawakita Hospital,https://ror.org/05n50qc07,review_required,Reference-only name; not approved for resolution
cnha-cfdi-db373e4bc0a8033358aa9e0c82bd6c96,首都医科大学附属北京安贞医院南充医院 (南充市中心医院),Nanchong Central Hospital,https://ror.org/05n50qc07,review_required,Reference-only name; not approved for resolution
cnha-cfdi-db5c4b7ec0a80333477f440d3257d8fe,广州医科大学附属肿瘤医院,Guangzhou Medical University Cancer Hospital,https://ror.org/046c18a90,review_required,Reference-only name; not approved for resolution
cnha-cfdi-db5c4b7ec0a80333477f440d3257d8fe,广州医科大学附属肿瘤医院,Guangzhou Tumor Hospital,https://ror.org/046c18a90,review_required,Reference-only name; not approved for resolution
cnha-cfdi-dd351874c0a803335d8f1ac23e74e4ae,北京市垂杨柳医院,Beijing Chuiyangliu Hospital,https://ror.org/04ky9n739,review_required,Reference-only name; not approved for resolution
cnha-cfdi-dd351874c0a803335d8f1ac23e74e4ae,北京市垂杨柳医院,Beijing Minimally Invasive Hospital,https://ror.org/04ky9n739,review_required,Reference-only name; not approved for resolution
cnha-cfdi-df73ed59c0a803334aafbe6ab76fc10e,十堰市人民医院,People's Hospital of Shiyan,https://ror.org/02t268r72,review_required,Reference-only name; not approved for resolution
cnha-cfdi-df76e03ec0a80333055eee200850aa5a,天津市中心妇产科医院,Tianjin Central Hospital of Gynecology Obstetrics,https://ror.org/02ke5vh78,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e30ce946c0a8033351ee8f7c92fb0378,山东第一医科大学附属皮肤病医院（山东省皮肤病性病防治研究所，山东省皮肤病医院）,山东省皮肤病性病防治研究所,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e316dc10c0a803330c04ed74c08fb93d,中国中医科学院望京医院,Wangjing Hospital of China Academy of Chinese Medical Sciences,https://ror.org/02fn8j763,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e4c2299ec0a8033344cc6b10cb3c6b7f,江苏大学附属医院,Affiliated Hospital of Jiangsu University,https://ror.org/028pgd321,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e4c2299ec0a8033344cc6b10cb3c6b7f,江苏大学附属医院,Zhenjiang Riverside Hospital,https://ror.org/028pgd321,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e4d6ed53c0a802330656196a6089dd05,西藏自治区人民医院,Tibet Autonomous Region People's Hospital,https://ror.org/0476td389,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e514dac8c0a8033358ba3af5456945db,临汾市妇幼保健计划生育服务中心(临汾市妇幼保健院 儿童医院),临汾市妇幼保健院 儿童医院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e5ebc653c0a8033335b7e92a86ccd03c,鄂州市中心医院,Ezhou Central Hospital,https://ror.org/00vx54857,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e6c2a8f4c0a8023354e353c74a4249de,西安市第八医院,The Eighth Hospital of Xi'an,https://ror.org/0569p8y61,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e8936aabc0a8033375f39f115b8bc63b,河南省洛阳正骨医院（河南省骨科医院）,Henan Provincial Orthopedic Hospital,https://ror.org/05br7cm44,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e8936aabc0a8033375f39f115b8bc63b,河南省洛阳正骨医院（河南省骨科医院）,Luoyang Orthopedic-Traumatological Hospital of Henan Province,https://ror.org/05br7cm44,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e8bfa09ec0a8033330f2eac76664e23d,芜湖市第一人民医院,Wuhu No 1 People's Hospital,https://ror.org/02xae6c61,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e9603a52c0a803337902959920aa3a8d,汕头大学医学院第一附属医院,First Affiliated Hospital of Shantou University Medical College,https://ror.org/02bnz8785,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e9823db2c0a803332c7b4c99237fc869,玉环市人民医院（玉环市人民医院健共体集团）,玉环市人民医院健共体集团,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e9931cafc0a80333076533365daf5152,杭州市第一人民医院（西湖大学附属杭州市第一人民医院）,"Affiliated Hangzhou First People's Hospital, School of Medicine, Westlake University",https://ror.org/05pwsw714,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e9931cafc0a80333076533365daf5152,杭州市第一人民医院（西湖大学附属杭州市第一人民医院）,"Affiliated Hangzhou First People's Hospital, Westlake University School of Medicine",https://ror.org/05pwsw714,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e9931cafc0a80333076533365daf5152,杭州市第一人民医院（西湖大学附属杭州市第一人民医院）,"Affiliated Hangzhou First People's Hospital, Westlake University, School of Medicine",https://ror.org/05pwsw714,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e9931cafc0a80333076533365daf5152,杭州市第一人民医院（西湖大学附属杭州市第一人民医院）,Hangzhou First People's Hospital,https://ror.org/05pwsw714,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e9931cafc0a80333076533365daf5152,杭州市第一人民医院（西湖大学附属杭州市第一人民医院）,Nanjing Medical University affiliated Hangzhou hospital,https://ror.org/05pwsw714,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e9b9a4f2c0a8033300e7faad7d29b375,阜阳市妇产医院（阜阳市妇女儿童医院）,Fuyang Maternity and Child Health Care Hospital,https://ror.org/02x760e19,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e9b9a4f2c0a8033300e7faad7d29b375,阜阳市妇产医院（阜阳市妇女儿童医院）,Fuyang No.6 People's Hospital,https://ror.org/02x760e19,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e9beaddcc0a803334f331eb0128beba4,武汉市汉口医院,Hankou Railway Hospital,https://ror.org/02s7ck732,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e9beaddcc0a803334f331eb0128beba4,武汉市汉口医院,Wuhan Hankou Hospital,https://ror.org/02s7ck732,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e9cabd3dc0a803335c3d6f6cf27e207c,十堰市太和医院,Taihe Hospital,https://ror.org/02ftdsn70,review_required,Reference-only name; not approved for resolution
cnha-cfdi-e9cabd3dc0a803335c3d6f6cf27e207c,十堰市太和医院,Yunyang Region People's Hospital,https://ror.org/02ftdsn70,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ea0d4158c0a8033303db75e4c5aa1975,广东省中医院（广州中医药大学第二附属医院）,Guangdong Provincial Hospital of Traditional Chinese Medicine,https://ror.org/01gb3y148,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ea0d4158c0a8033303db75e4c5aa1975,广东省中医院（广州中医药大学第二附属医院）,Second Affiliated Hospital of Guangzhou University of Traditional Chinese Medicine,https://ror.org/01gb3y148,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ea2747e5c0a80333638fd0970d6d734c,上海交通大学医学院附属新华医院,XinHua Hospital,https://ror.org/04dzvks42,review_required,Reference-only name; not approved for resolution
cnha-cfdi-eadc636bc0a8033366af4da6d276f9e5,福建中医药大学附属人民医院（福建省人民医院）,Fujian Provincial People's Hospital,https://ror.org/038thw008,review_required,Reference-only name; not approved for resolution
cnha-cfdi-eadc8d77c0a8033363cbc4f3f4dcc4c9,北京清华长庚医院,Beijing Tsinghua Chang Gung Hospital,https://ror.org/050nfgr37,review_required,Reference-only name; not approved for resolution
cnha-cfdi-eb3dbaefc0a80333424e13a0d9e18aa7,湖北民族大学附属民大医院,Minda Hospital,https://ror.org/02gqm1y63,review_required,Reference-only name; not approved for resolution
cnha-cfdi-eb3dbaefc0a80333424e13a0d9e18aa7,湖北民族大学附属民大医院,Minda Hospital Affiliated to Hubei University for Nationalities,https://ror.org/02gqm1y63,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ed0919eec0a803331b7650cbab60f06e,济南市第二人民医院（济南市眼科医院 济南市眼视光医院）,济南市眼科医院 济南市眼视光医院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ed4299acc0a8033334c60ac1439148d5,淮安市淮安医院(淮安市肿瘤医院),Huai'an Cancer Hospital,https://ror.org/04xmrga76,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ed4299acc0a8033334c60ac1439148d5,淮安市淮安医院(淮安市肿瘤医院),Huai'an Hospital of Huai'an City,https://ror.org/04xmrga76,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ed4299acc0a8033334c60ac1439148d5,淮安市淮安医院(淮安市肿瘤医院),Huaian Hospital of Huaian City,https://ror.org/04xmrga76,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ed4d836ec0a803330121353252f3a595,成都市双流区第一人民医院,The First People's Hospital of Shuangliu District,https://ror.org/04cjrj888,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ed4d836ec0a803330121353252f3a595,成都市双流区第一人民医院,West China Airport Hospital Sichuan University,https://ror.org/04cjrj888,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ed9ec3cec0a803336ab9f4aef2604d11,天门市第一人民医院（天门市第一人民医院互联网医院、武汉科技大学附属天门医院）,天门市第一人民医院互联网医院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ed9ec3cec0a803336ab9f4aef2604d11,天门市第一人民医院（天门市第一人民医院互联网医院、武汉科技大学附属天门医院）,The First People's Hospital of Tianmen,https://ror.org/0305gdg87,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ed9ec3cec0a803336ab9f4aef2604d11,天门市第一人民医院（天门市第一人民医院互联网医院、武汉科技大学附属天门医院）,Tianmen First People's Hospital,https://ror.org/0305gdg87,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ed9ec3cec0a803336ab9f4aef2604d11,天门市第一人民医院（天门市第一人民医院互联网医院、武汉科技大学附属天门医院）,Tianmen No.1 People's Hospital,https://ror.org/0305gdg87,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ee623edbc0a8033330de327baef0596f,首都医科大学附属北京同仁医院,BTH,https://ror.org/013e4n276,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ee623edbc0a8033330de327baef0596f,首都医科大学附属北京同仁医院,Beijing Tongren Hospital,https://ror.org/013e4n276,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ee623edbc0a8033330de327baef0596f,首都医科大学附属北京同仁医院,北京同仁医院,https://ror.org/013e4n276,review_required,Reference-only name; not approved for resolution
cnha-cfdi-eee70534c0a803335eeb40135bf5b47c,山东省妇幼保健院,Shandong Maternal and Child Health Hospital,https://ror.org/04ger2z06,review_required,Reference-only name; not approved for resolution
cnha-cfdi-eee70534c0a803335eeb40135bf5b47c,山东省妇幼保健院,Shandong Maternity Hospital,https://ror.org/04ger2z06,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ef878593c0a803331633f9dae5bad270,杭州市第三人民医院,Third People's Hospital of Hangzhou,https://ror.org/02sysn258,review_required,Reference-only name; not approved for resolution
cnha-cfdi-efcef543c0a803333bac3cae8cf3a7ca,济宁医学院附属医院,Affiliated Hospital of Jining Medical University,https://ror.org/05e8kbn88,review_required,Reference-only name; not approved for resolution
cnha-cfdi-efea42a5c0a803331e021fb0528498e7,深圳市宝安区松岗人民医院,SGRMYY,https://ror.org/04zgjsw72,review_required,Reference-only name; not approved for resolution
cnha-cfdi-efea42a5c0a803331e021fb0528498e7,深圳市宝安区松岗人民医院,Shenzhen Bao'an District Songgang People's Hospital,https://ror.org/04zgjsw72,review_required,Reference-only name; not approved for resolution
cnha-cfdi-f04b3a1bc0a803331df9ed77fa224b2e,河北医科大学第三医院,Third Hospital of Hebei Medical University,https://ror.org/004eknx63,review_required,Reference-only name; not approved for resolution
cnha-cfdi-f338e66cc0a803337adcdf3ac9b68fa1,浙江医院,Zhejiang Hospital,https://ror.org/02kzr5g33,review_required,Reference-only name; not approved for resolution
cnha-cfdi-f37348c4c0a803336341ac6f21808c84,常州市第一人民医院,The First People's Hospital of Changzhou,https://ror.org/01gaj0s81,review_required,Reference-only name; not approved for resolution
cnha-cfdi-f38bbd78c0a80333056a73b8390ed2c2,天津市肿瘤医院（天津医科大学肿瘤医院）,TMUCIH,https://ror.org/0152hn881,review_required,Reference-only name; not approved for resolution
cnha-cfdi-f39d1486c0a8033356e66cced185f148,西安市中心医院,Xian Central Hospital,https://ror.org/004cdc714,review_required,Reference-only name; not approved for resolution
